Material,Plant,Quantity,PurchaseOrder,UnitofMeasure,EntryDate,DebitCredit
1313344,CON1,"16,000.000",4800046309,KG,9/12/2022,H
1010033,CON1,"1,088.640",4800046236,KG,9/12/2022,H
1313254,CON1,"6,350.400",4800046318,KG,9/12/2022,H
1313255,CON1,"1,814.400",4800046318,KG,9/12/2022,H
1111003,CON1,"18,750.000",4500093012,KG,9/12/2022,S
1010333,CON1,"16,329.600",4800046305,KG,9/13/2022,H
1313344,CON1,"20,000.000",4500097587,KG,9/13/2022,S
1010027,CON1,"17,965.200",4800046566,KG,9/14/2022,H
1313344,CON1,"12,000.000",4800046310,KG,9/14/2022,H
1010027,CON1,"6,532.800",4800046567,KG,9/14/2022,H
1010027,CON1,"5,716.200",4800046567,KG,9/14/2022,H
1010003,CON1,"7,620.480",4500094018,KG,9/14/2022,S
1010003,CON1,"6,531.840",4500094018,KG,9/14/2022,S
1010003,CON1,"2,177.280",4500094018,KG,9/14/2022,S
1010003,CON1,"1,088.640",4500094018,KG,9/14/2022,S
1313344,CON1,"16,000.000",4800046591,KG,9/15/2022,H
1010033,CON1,"14,152.320",4800045966,KG,9/15/2022,H
1010003,CON1,"1,088.640",4500094022,KG,9/15/2022,S
1010003,CON1,"2,177.280",4500094022,KG,9/15/2022,S
1010003,CON1,"5,443.200",4500094022,KG,9/15/2022,S
1010003,CON1,"10,886.400",4500094022,KG,9/15/2022,S
1010003,CON1,"8,709.120",4500094020,KG,9/15/2022,S
1010003,CON1,"4,354.560",4500094020,KG,9/15/2022,S
1010003,CON1,"3,265.920",4500094020,KG,9/15/2022,S
1010003,CON1,"2,177.280",4500094020,KG,9/15/2022,S
1010003,CON1,"1,088.640",4500094020,KG,9/15/2022,S
1010003,CON1,"5,443.200",4500089916,KG,9/15/2022,S
1010003,CON1,"9,797.760",4500089916,KG,9/15/2022,S
1010003,CON1,"2,177.280",4500089916,KG,9/15/2022,S
1111089,CON1,"2,176.000",4500099534,KG,9/15/2022,S
1111089,CON1,190.400,4500099534,KG,9/15/2022,S
1111089,CON1,"5,440.000",4500099534,KG,9/15/2022,S
1111089,CON1,"1,169.600",4500099534,KG,9/15/2022,S
1111089,CON1,"8,704.000",4500099534,KG,9/15/2022,S
1111089,CON1,816.000,4500099534,KG,9/15/2022,S
1111089,CON1,"16,320.000",4500099487,KG,9/15/2022,S
1111089,CON1,748.000,4500099487,KG,9/15/2022,S
1111089,CON1,340.000,4500099487,KG,9/15/2022,S
1111089,CON1,299.200,4500099487,KG,9/15/2022,S
1111089,CON1,788.800,4500099487,KG,9/15/2022,S
1010003,CON1,"9,797.760",4500094021,KG,9/15/2022,S
1010003,CON1,"5,443.200",4500094021,KG,9/15/2022,S
1010003,CON1,"3,265.920",4500094021,KG,9/15/2022,S
1010003,CON1,"1,088.640",4500094021,KG,9/15/2022,S
1010003,CON1,"2,177.280",4500089915,KG,9/15/2022,S
1010003,CON1,"1,088.640",4500089915,KG,9/15/2022,S
1010003,CON1,"5,443.200",4500089915,KG,9/15/2022,S
1010003,CON1,"10,886.400",4500089915,KG,9/15/2022,S
1010333,CON1,"16,329.600",4800046306,KG,9/16/2022,H
1010033,CON1,"13,063.680",4800046236,KG,9/16/2022,H
1010033,CON1,"3,265.920",4800046236,KG,9/16/2022,H
1010003,CON1,"7,620.480",4800046237,KG,9/16/2022,H
1010003,CON1,"10,886.400",4800046237,KG,9/16/2022,H
1010003,CON1,"18,506.880",4800045725,KG,9/16/2022,H
1010003,CON1,"18,506.880",4800046239,KG,9/16/2022,H
1010003,CON1,"15,240.960",4500087289,KG,9/16/2022,S
1010003,CON1,"2,177.280",4500087289,KG,9/16/2022,S
1010003,CON1,"1,088.640",4500087289,KG,9/16/2022,S
1313253,CON1,"8,573.040",4500098073,KG,9/17/2022,S
1313253,CON1,"9,570.960",4500098073,KG,9/17/2022,S
1111083,CON1,"6,859.440",4500085772,KG,9/17/2022,S
1010003,CON1,"9,797.760",4800046238,KG,9/18/2022,H
1010003,CON1,"5,443.200",4800046238,KG,9/18/2022,H
1010003,CON1,"1,088.640",4800046238,KG,9/18/2022,H
1010003,CON1,"2,177.280",4800046238,KG,9/18/2022,H
1010033,CON1,"7,620.480",4800046893,KG,9/19/2022,H
1010033,CON1,"6,531.840",4800046893,KG,9/19/2022,H
1010033,CON1,"4,354.560",4800046893,KG,9/19/2022,H
1010033,CON1,"3,265.920",4800046891,KG,9/19/2022,H
1010033,CON1,"2,721.600",4800046891,KG,9/19/2022,H
1010027,CON1,"7,349.400",4800046568,KG,9/19/2022,H
1010027,CON1,"5,988.400",4800046568,KG,9/19/2022,H
1010027,CON1,"4,627.400",4800046568,KG,9/19/2022,H
1313253,CON1,"2,721.600",4800046610,KG,9/19/2022,H
1313254,CON1,"5,443.200",4800046610,KG,9/19/2022,H
1313253,CON1,"9,072.000",4800046705,KG,9/19/2022,H
1313254,CON1,907.200,4800046705,KG,9/19/2022,H
1313096,CON1,907.200,4800046705,KG,9/19/2022,H
1313296,CON1,"1,000.000",4800046705,KG,9/19/2022,H
1111083,CON1,"7,567.160",4800046595,KG,9/19/2022,H
1111083,CON1,"1,959.840",4800046595,KG,9/19/2022,H
1111164,CON1,907.200,4800046595,KG,9/19/2022,H
1111164,CON1,226.800,4800046595,KG,9/19/2022,H
1313253,CON1,"4,536.000",4800046595,KG,9/19/2022,H
1313254,CON1,"4,536.000",4800046595,KG,9/19/2022,H
1010003,CON1,"1,088.640",4500087288,KG,9/19/2022,S
1010003,CON1,"11,975.040",4500087288,KG,9/19/2022,S
1010003,CON1,"6,531.840",4500087288,KG,9/19/2022,S
1010027,CON1,"1,633.200",4800046922,KG,9/20/2022,H
1010027,CON1,"4,083.000",4800046922,KG,9/20/2022,H
1010027,CON1,"12,249.000",4800046922,KG,9/20/2022,H
1010003,CON1,"6,531.840",4500095750,KG,9/20/2022,S
1010003,CON1,"5,443.200",4500095750,KG,9/20/2022,S
1010003,CON1,"1,088.640",4500095750,KG,9/20/2022,S
1010003,CON1,"3,265.920",4500095750,KG,9/20/2022,S
1313253,CON1,"18,144.000",4500098074,KG,9/20/2022,S
1010003,CON1,"4,354.560",4500094023,KG,9/20/2022,S
1010003,CON1,"15,240.960",4500094023,KG,9/20/2022,S
1313344,CON1,"20,000.000",4500097588,KG,9/20/2022,S
1010003,CON1,"8,709.120",4500095749,KG,9/20/2022,S
1010003,CON1,"10,886.400",4500095749,KG,9/20/2022,S
1111003,CON1,"5,250.000",4500093013,KG,9/20/2022,S
1111003,CON1,325.000,4500093013,KG,9/20/2022,S
1111003,CON1,"12,750.000",4500093013,KG,9/20/2022,S
1010333,CON1,"16,329.600",4800046597,KG,9/21/2022,H
1010003,CON1,"7,620.480",4800046912,KG,9/21/2022,H
1010003,CON1,"4,354.560",4800046912,KG,9/21/2022,H
1010003,CON1,"3,265.920",4800046912,KG,9/21/2022,H
1010003,CON1,"1,088.640",4800046912,KG,9/21/2022,H
1010003,CON1,544.320,4800046912,KG,9/21/2022,H
1313344,CON1,"16,000.000",4800046592,KG,9/21/2022,H
1111089,CON1,"5,440.000",4500099535,KG,9/21/2022,S
1111089,CON1,299.200,4500099535,KG,9/21/2022,S
1111089,CON1,"8,704.000",4500099535,KG,9/21/2022,S
1111089,CON1,"1,074.400",4500099535,KG,9/21/2022,S
1111089,CON1,"1,033.600",4500099535,KG,9/21/2022,S
1111089,CON1,"1,944.800",4500099535,KG,9/21/2022,S
1010027,CON1,"7,349.400",4500096981,KG,9/21/2022,S
1010027,CON1,136.100,4500096981,KG,9/21/2022,S
1010027,CON1,"12,385.100",4500096981,KG,9/21/2022,S
1010027,CON1,"1,633.200",4500096981,KG,9/21/2022,S
1010027,CON1,"2,449.800",4500096981,KG,9/21/2022,S
1010333,CON1,"10,568.880",4500097539,KG,9/21/2022,S
1010333,CON1,"5,443.200",4500097539,KG,9/21/2022,S
1010333,CON1,317.520,4500097539,KG,9/21/2022,S
1010333,CON1,136.080,4500097539,KG,9/21/2022,S
1010333,CON1,"4,898.880",4500097539,KG,9/21/2022,S
1010333,CON1,408.240,4500097539,KG,9/21/2022,S
1010003,CON1,"6,531.840",4800046913,KG,9/22/2022,H
1010003,CON1,"11,975.040",4800046913,KG,9/22/2022,H
1111089,CON1,"16,320.000",4800046789,KG,9/22/2022,H
1111089,CON1,"1,047.200",4800046789,KG,9/22/2022,H
1111089,CON1,625.600,4800046789,KG,9/22/2022,H
1111089,CON1,503.200,4800046789,KG,9/22/2022,H
1010027,CON1,"3,266.400",4800046921,KG,9/22/2022,H
1010027,CON1,"1,633.200",4800046921,KG,9/22/2022,H
1010027,CON1,"7,349.400",4800046921,KG,9/22/2022,H
1010027,CON1,136.100,4800046921,KG,9/22/2022,H
1010027,CON1,408.300,4800046921,KG,9/22/2022,H
1010033,CON1,544.320,4800046917,KG,9/22/2022,H
1010033,CON1,"2,721.600",4800046917,KG,9/22/2022,H
1111083,CON1,"3,919.680",4800046596,KG,9/22/2022,H
1010033,CON1,"2,177.280",4800046917,KG,9/22/2022,H
1010033,CON1,"1,088.640",4800046917,KG,9/22/2022,H
1313253,CON1,"4,536.000",4800046596,KG,9/22/2022,H
1010033,CON1,"3,265.920",4800046917,KG,9/22/2022,H
1313253,CON1,907.200,4800046596,KG,9/22/2022,H
1313253,CON1,"1,814.400",4800046596,KG,9/22/2022,H
1111083,CON1,462.740,4800046596,KG,9/22/2022,H
1111083,CON1,381.080,4800046596,KG,9/22/2022,H
1313253,CON1,680.400,4800046596,KG,9/22/2022,H
1313254,CON1,"3,175.200",4800046596,KG,9/22/2022,H
1313254,CON1,"3,628.800",4800046596,KG,9/22/2022,H
1010027,CON1,272.200,4500096983,KG,9/22/2022,S
1010027,CON1,"23,681.400",4500096983,KG,9/22/2022,S
1313253,CON1,521.640,4500098077,KG,9/22/2022,S
1313253,CON1,453.600,4500098077,KG,9/22/2022,S
1313253,CON1,226.800,4500098077,KG,9/22/2022,S
1313253,CON1,498.960,4500098077,KG,9/22/2022,S
1313253,CON1,793.800,4500098077,KG,9/22/2022,S
1313253,CON1,"7,257.600",4500098077,KG,9/22/2022,S
1010027,CON1,"23,953.600",4500099046,KG,9/22/2022,S
1313255,CON1,907.200,4800046876,KG,9/23/2022,H
1313253,CON1,"3,628.800",4800046876,KG,9/23/2022,H
1313254,CON1,"5,443.200",4800046876,KG,9/23/2022,H
1313253,CON1,"10,886.400",4800046706,KG,9/23/2022,H
1313255,CON1,"1,814.400",4800046706,KG,9/23/2022,H
1313254,CON1,"2,721.600",4800046706,KG,9/23/2022,H
1010003,CON1,"3,265.920",4800046915,KG,9/23/2022,H
1010027,CON1,"17,148.600",4800046923,KG,9/23/2022,H
1010027,CON1,816.600,4800046923,KG,9/23/2022,H
1010003,CON1,"15,240.960",4800046915,KG,9/23/2022,H
1010003,CON1,"3,265.920",4500095753,KG,9/23/2022,S
1010003,CON1,"1,088.640",4500095753,KG,9/23/2022,S
1010003,CON1,"5,443.200",4500095753,KG,9/23/2022,S
1010003,CON1,"8,709.120",4500095753,KG,9/23/2022,S
1010027,CON1,136.100,4500096985,KG,9/23/2022,S
1010027,CON1,"23,817.500",4500096985,KG,9/23/2022,S
1010333,CON1,"21,772.800",4500097892,KG,9/23/2022,S
1010027,CON1,"23,817.500",4500099047,KG,9/23/2022,S
1010027,CON1,136.100,4500099047,KG,9/23/2022,S
1010003,CON1,"4,354.560",4500087278,KG,9/23/2022,S
1010003,CON1,"15,240.960",4500087278,KG,9/23/2022,S
1010003,CON1,"2,177.280",4500087277,KG,9/23/2022,S
1010003,CON1,"17,418.240",4500087277,KG,9/23/2022,S
1010003,CON1,"8,709.120",4500095756,KG,9/23/2022,S
1010003,CON1,"7,620.480",4500095756,KG,9/23/2022,S
1010003,CON1,"3,265.920",4500095756,KG,9/23/2022,S
1010003,CON1,"19,595.520",4500087276,KG,9/23/2022,S
1313344,CON1,"20,000.000",4500097589,KG,9/23/2022,S
1010333,CON1,"16,329.600",4800046598,KG,9/24/2022,H
1313344,CON1,"9,000.000",4800046593,KG,9/24/2022,H
1010033,CON1,"14,152.320",4800046874,KG,9/24/2022,H
1313344,CON1,"16,000.000",4800047266,KG,9/24/2022,H
1111089,CON1,"4,352.000",4500099536,KG,9/25/2022,S
1111089,CON1,"1,115.200",4500099536,KG,9/25/2022,S
1111089,CON1,"9,792.000",4500099536,KG,9/25/2022,S
1111089,CON1,775.200,4500099536,KG,9/25/2022,S
1111089,CON1,"1,632.000",4500099536,KG,9/25/2022,S
1111089,CON1,829.600,4500099536,KG,9/25/2022,S
1010003,CON1,"7,620.480",4800046914,KG,9/26/2022,H
1010003,CON1,"10,886.400",4800046914,KG,9/26/2022,H
1313253,CON1,"8,164.800",4800046784,KG,9/26/2022,H
1313254,CON1,"4,536.000",4800046784,KG,9/26/2022,H
1313255,CON1,907.200,4800046784,KG,9/26/2022,H
1313296,CON1,"1,000.000",4800046784,KG,9/26/2022,H
1313096,CON1,"3,628.800",4800046784,KG,9/26/2022,H
1010004,CON1,"1,647.000",4800047215,KG,9/26/2022,H
1010004,CON1,"1,890.000",4800047215,KG,9/26/2022,H
1010004,CON1,"6,858.000",4800047215,KG,9/26/2022,H
1010004,CON1,"6,615.000",4800047215,KG,9/26/2022,H
1313254,CON1,"15,490.440",4500098086,KG,9/26/2022,S
1313254,CON1,"2,653.560",4500098086,KG,9/26/2022,S
1313253,CON1,"4,536.000",4500098078,KG,9/26/2022,S
1313253,CON1,"13,608.000",4500098078,KG,9/26/2022,S
1010004,CON1,"11,340.000",4500102488,KG,9/26/2022,S
1010027,CON1,136.100,4500099049,KG,9/26/2022,S
1010027,CON1,"23,817.500",4500099049,KG,9/26/2022,S
1111164,CON1,"2,041.200",4800046844,KG,9/27/2022,H
1313253,CON1,453.600,4800046844,KG,9/27/2022,H
1313253,CON1,68.040,4800046844,KG,9/27/2022,H
1313253,CON1,"6,078.240",4800046844,KG,9/27/2022,H
1313254,CON1,"5,443.200",4800046844,KG,9/27/2022,H
1313255,CON1,"1,814.400",4800046844,KG,9/27/2022,H
1313344,CON1,"16,000.000",4800047267,KG,9/27/2022,H
1010333,CON1,"16,329.600",4800046848,KG,9/27/2022,H
1010027,CON1,"9,799.200",4800047217,KG,9/27/2022,H
1010027,CON1,"8,166.000",4800047217,KG,9/27/2022,H
1010003,CON1,"1,088.640",4500095754,KG,9/27/2022,S
1010003,CON1,"6,531.840",4500095754,KG,9/27/2022,S
1010003,CON1,"4,354.560",4500095754,KG,9/27/2022,S
1010003,CON1,"3,265.920",4500095754,KG,9/27/2022,S
1010003,CON1,"1,088.640",4500095757,KG,9/27/2022,S
1010003,CON1,"3,265.920",4500095757,KG,9/27/2022,S
1010003,CON1,"15,240.960",4500095757,KG,9/27/2022,S
1010003,CON1,"5,443.200",4500095758,KG,9/27/2022,S
1010003,CON1,"1,088.640",4500095758,KG,9/27/2022,S
1010003,CON1,"7,620.480",4500095758,KG,9/27/2022,S
1010010,CON1,"9,527.000",4800047384,KG,9/28/2022,H
1010033,CON1,"14,152.320",4800046875,KG,9/28/2022,H
1010027,CON1,"11,976.800",4800047218,KG,9/28/2022,H
1010027,CON1,"5,988.400",4800047218,KG,9/28/2022,H
1010033,CON1,"12,519.360",4800046891,KG,9/28/2022,H
1010003,CON1,"13,063.680",4500095759,KG,9/28/2022,S
1010003,CON1,"5,443.200",4500095759,KG,9/28/2022,S
1010003,CON1,"1,088.640",4500095759,KG,9/28/2022,S
1111089,CON1,"10,880.000",4500100496,KG,9/28/2022,S
1111089,CON1,"1,033.600",4500100496,KG,9/28/2022,S
1111089,CON1,"5,440.000",4500100496,KG,9/28/2022,S
1111089,CON1,"1,142.400",4500100496,KG,9/28/2022,S
1313344,CON1,"20,000.000",4500098091,KG,9/28/2022,S
1010003,CON1,"9,797.760",4500095751,KG,9/28/2022,S
1010003,CON1,"5,443.200",4500095751,KG,9/28/2022,S
1010003,CON1,"3,265.920",4500095751,KG,9/28/2022,S
1010003,CON1,"1,088.640",4500095751,KG,9/28/2022,S
1313096,CON1,"9,072.000",4500099774,KG,9/28/2022,S
1313096,CON1,657.720,4500099774,KG,9/28/2022,S
1313096,CON1,907.200,4500099774,KG,9/28/2022,S
1010003,CON1,"14,152.320",4500095755,KG,9/28/2022,S
1010003,CON1,"4,354.560",4500095755,KG,9/28/2022,S
1010003,CON1,"1,088.640",4500095755,KG,9/28/2022,S
1111089,CON1,"8,704.000",4500100497,KG,9/28/2022,S
1111089,CON1,380.800,4500100497,KG,9/28/2022,S
1111089,CON1,707.200,4500100497,KG,9/28/2022,S
1313254,CON1,"4,536.000",4800046847,KG,9/29/2022,H
1313253,CON1,"9,072.000",4800046847,KG,9/29/2022,H
1313253,CON1,"11,793.600",4800046785,KG,9/29/2022,H
1313254,CON1,"6,350.400",4800046785,KG,9/29/2022,H
1313255,CON1,362.880,4800046785,KG,9/29/2022,H
1313344,CON1,"10,000.000",4800047268,KG,9/29/2022,H
1010033,CON1,"4,354.560",4800046918,KG,9/29/2022,H
1010033,CON1,"3,265.920",4800046918,KG,9/29/2022,H
1313255,CON1,"1,814.400",4500100201,KG,9/29/2022,S
1313255,CON1,521.640,4500100201,KG,9/29/2022,S
1313255,CON1,771.120,4500100201,KG,9/29/2022,S
1313255,CON1,"9,072.000",4500100201,KG,9/29/2022,S
1313255,CON1,"3,628.800",4500100201,KG,9/29/2022,S
1313344,CON1,"20,000.000",4500098093,KG,9/29/2022,S
1313255,CON1,"2,721.600",4500100200,KG,9/29/2022,S
1313255,CON1,521.640,4500100200,KG,9/29/2022,S
1313255,CON1,385.560,4500100200,KG,9/29/2022,S
1313255,CON1,"14,515.200",4500100200,KG,9/29/2022,S
1111164,CON1,226.800,4800047429,KG,9/30/2022,H
1313253,CON1,453.600,4800047429,KG,9/30/2022,H
1313253,CON1,635.040,4800047429,KG,9/30/2022,H
1111164,CON1,680.400,4800047429,KG,9/30/2022,H
1313253,CON1,839.160,4800047429,KG,9/30/2022,H
1313253,CON1,793.800,4800047429,KG,9/30/2022,H
1313253,CON1,"5,443.200",4800047429,KG,9/30/2022,H
1313254,CON1,"4,536.000",4800047429,KG,9/30/2022,H
1313253,CON1,907.200,4800047429,KG,9/30/2022,H
1111164,CON1,"2,721.600",4800047429,KG,9/30/2022,H
1010003,CON1,"14,152.320",4800046916,KG,9/30/2022,H
1010003,CON1,"4,354.560",4800046916,KG,9/30/2022,H
1010004,CON1,"3,780.000",4800047216,KG,9/30/2022,H
1010004,CON1,"8,505.000",4800047216,KG,9/30/2022,H
1010004,CON1,"4,725.000",4800047216,KG,9/30/2022,H
1313255,CON1,"2,721.600",4800047551,KG,9/30/2022,H
1313096,CON1,907.200,4800047551,KG,9/30/2022,H
1111089,CON1,"6,528.000",4800047107,KG,9/30/2022,H
1111089,CON1,"10,920.800",4800047107,KG,9/30/2022,H
1111089,CON1,"1,047.200",4800047107,KG,9/30/2022,H
1313253,CON1,"5,443.200",4500098075,KG,9/30/2022,S
1313253,CON1,408.240,4500098075,KG,9/30/2022,S
1313253,CON1,"3,628.800",4500098075,KG,9/30/2022,S
1313253,CON1,362.880,4500098075,KG,9/30/2022,S
1313253,CON1,"6,350.400",4500098075,KG,9/30/2022,S
1313253,CON1,"1,814.400",4500098075,KG,9/30/2022,S
1313253,CON1,136.080,4500098075,KG,9/30/2022,S
1313255,CON1,"18,144.000",4500099789,KG,9/30/2022,S
1010003,CON1,"3,265.920",4500095752,KG,9/30/2022,S
1010003,CON1,"8,709.120",4500095752,KG,9/30/2022,S
1010003,CON1,"6,531.840",4500095752,KG,9/30/2022,S
1010003,CON1,"1,088.640",4500095752,KG,9/30/2022,S
1010006,CON1,399.080,4500104005,KG,9/30/2022,S
1010006,CON1,"13,605.000",4500104005,KG,9/30/2022,S
1010006,CON1,"9,977.000",4500104004,KG,9/30/2022,S
1010006,CON1,"4,535.000",4500104004,KG,9/30/2022,S
1111089,CON1,"1,088.000",4500093573,KG,9/30/2022,H
1010033,CON1,544.320,4800046918,KG,10/1/2022,H
1010033,CON1,"2,177.280",4800046918,KG,10/1/2022,H
1010027,CON1,"11,432.400",4800047219,KG,10/1/2022,H
1010027,CON1,"5,988.400",4800047219,KG,10/1/2022,H
1010027,CON1,544.400,4800047219,KG,10/1/2022,H
1313253,CON1,"9,072.000",4800047118,KG,10/3/2022,H
1313254,CON1,"10,886.400",4800047118,KG,10/3/2022,H
1313255,CON1,"2,721.600",4800047118,KG,10/3/2022,H
1313253,CON1,"2,721.600",4800047205,KG,10/3/2022,H
1313254,CON1,"2,721.600",4800047205,KG,10/3/2022,H
1111089,CON1,"6,528.000",4800047108,KG,10/3/2022,H
1111089,CON1,"1,088.000",4800047108,KG,10/3/2022,H
1111003,CON1,"15,900.000",4800047557,KG,10/3/2022,H
1111003,CON1,"5,900.000",4800047557,KG,10/3/2022,H
1111003,CON1,"1,825.000",4800047557,KG,10/3/2022,H
1111003,CON1,375.000,4800047557,KG,10/3/2022,H
1111003,CON1,"7,500.000",4800047558,KG,10/3/2022,H
1111003,CON1,750.000,4800047558,KG,10/3/2022,H
1111003,CON1,"15,750.000",4800047558,KG,10/3/2022,H
1111083,CON1,"3,919.680",4800047202,KG,10/3/2022,H
1111083,CON1,"1,959.840",4800047202,KG,10/3/2022,H
1313253,CON1,"2,721.600",4800047202,KG,10/3/2022,H
1313254,CON1,"5,443.200",4800047202,KG,10/3/2022,H
1111083,CON1,108.880,4800047202,KG,10/3/2022,H
1313254,CON1,226.800,4800047202,KG,10/3/2022,H
1111089,CON1,"1,115.200",4500099537,KG,10/3/2022,S
1111089,CON1,816.000,4500099537,KG,10/3/2022,S
1111089,CON1,244.800,4500099537,KG,10/3/2022,S
1111089,CON1,"16,320.000",4500099537,KG,10/3/2022,S
1010003,CON1,"3,265.920",4800047172,KG,10/4/2022,H
1010003,CON1,"15,240.960",4800047172,KG,10/4/2022,H
1010003,CON1,"1,088.640",4500095761,KG,10/4/2022,S
1010003,CON1,"3,265.920",4500095761,KG,10/4/2022,S
1010003,CON1,"7,620.480",4500095761,KG,10/4/2022,S
1010003,CON1,"1,088.640",4500095760,KG,10/4/2022,S
1010003,CON1,"3,265.920",4500095760,KG,10/4/2022,S
1010003,CON1,"4,354.560",4500095760,KG,10/4/2022,S
1313344,CON1,"20,000.000",4500098094,KG,10/4/2022,S
1111164,CON1,"18,144.000",4500101179,KG,10/4/2022,S
1010003,CON1,"1,088.640",4500095762,KG,10/4/2022,S
1010003,CON1,"18,506.880",4500095762,KG,10/4/2022,S
1313254,CON1,"18,144.000",4500098088,KG,10/4/2022,S
1313254,CON1,"18,144.000",4500098087,KG,10/4/2022,S
1313096,CON1,"2,721.600",4800047119,KG,10/5/2022,H
1313253,CON1,"10,886.400",4800047119,KG,10/5/2022,H
1313254,CON1,"2,721.600",4800047119,KG,10/5/2022,H
1313253,CON1,"9,979.200",4800047203,KG,10/5/2022,H
1313253,CON1,226.800,4800047203,KG,10/5/2022,H
1111083,CON1,"5,879.520",4800047203,KG,10/5/2022,H
1111083,CON1,"2,939.760",4800047203,KG,10/5/2022,H
1111083,CON1,979.920,4800047203,KG,10/5/2022,H
1111083,CON1,966.310,4800047203,KG,10/5/2022,H
1313254,CON1,"17,690.400",4800047492,KG,10/5/2022,H
1010027,CON1,"4,042.170",4800047488,KG,10/5/2022,H
1010027,CON1,"12,289.830",4800047488,KG,10/5/2022,H
1010027,CON1,"1,633.200",4800047488,KG,10/5/2022,H
1010003,CON1,"1,088.640",4500095763,KG,10/5/2022,S
1010003,CON1,"3,265.920",4500095763,KG,10/5/2022,S
1010003,CON1,"14,152.320",4500095763,KG,10/5/2022,S
1010003,CON1,"4,354.560",4500095764,KG,10/5/2022,S
1010003,CON1,"2,177.280",4500095764,KG,10/5/2022,S
1010003,CON1,"1,088.640",4500095764,KG,10/5/2022,S
1010003,CON1,"3,265.920",4500095764,KG,10/5/2022,S
1010003,CON1,"9,797.760",4800047171,KG,10/6/2022,H
1010003,CON1,"8,709.120",4800047171,KG,10/6/2022,H
1010027,CON1,"6,532.800",4800047489,KG,10/6/2022,H
1010027,CON1,"11,432.400",4800047489,KG,10/6/2022,H
1111089,CON1,"9,792.000",4800047395,KG,10/6/2022,H
1111089,CON1,"8,704.000",4800047395,KG,10/6/2022,H
1010027,CON1,"23,817.500",4500099051,KG,10/6/2022,S
1010027,CON1,136.100,4500099051,KG,10/6/2022,S
1010027,CON1,"23,817.500",4500099090,KG,10/6/2022,S
1010027,CON1,136.100,4500099090,KG,10/6/2022,S
1313344,CON1,"20,000.000",4500097583,KG,10/6/2022,S
1313253,CON1,"2,721.600",4500098079,KG,10/6/2022,S
1313253,CON1,408.240,4500098079,KG,10/6/2022,S
1313253,CON1,"8,164.800",4500098079,KG,10/6/2022,S
1313253,CON1,635.040,4500098079,KG,10/6/2022,S
1313253,CON1,"5,443.200",4500098079,KG,10/6/2022,S
1313253,CON1,453.600,4500098079,KG,10/6/2022,S
1313253,CON1,226.800,4500098079,KG,10/6/2022,S
1313253,CON1,90.720,4500098079,KG,10/6/2022,S
1313253,CON1,"1,814.400",4800047509,KG,10/7/2022,H
1313254,CON1,"2,721.600",4800047509,KG,10/7/2022,H
1010033,CON1,"14,152.320",4800047204,KG,10/7/2022,H
1111089,CON1,"3,128.000",4800047393,KG,10/7/2022,H
1111089,CON1,"15,368.000",4800047393,KG,10/7/2022,H
1010033,CON1,"14,152.320",4800047504,KG,10/7/2022,H
1010027,CON1,"15,066.270",4800047487,KG,10/7/2022,H
1010027,CON1,"2,898.930",4800047487,KG,10/7/2022,H
1010027,CON1,"23,817.500",4500099091,KG,10/7/2022,S
1010027,CON1,136.100,4500099091,KG,10/7/2022,S
1010027,CON1,"20,415.000",4500099050,KG,10/7/2022,S
1010027,CON1,"4,083.000",4500099050,KG,10/7/2022,S
1010027,CON1,136.100,4500099050,KG,10/7/2022,S
1010027,CON1,"23,817.500",4500099050,KG,10/7/2022,S
1010033,CON1,"2,721.600",4800046918,KG,10/8/2022,H
1010033,CON1,"5,443.200",4800046918,KG,10/8/2022,H
1313255,CON1,"2,721.600",4800047494,KG,10/8/2022,H
1111164,CON1,"2,721.600",4800047494,KG,10/8/2022,H
1111164,CON1,226.800,4800047494,KG,10/8/2022,H
1313253,CON1,"11,793.600",4800047494,KG,10/8/2022,H
1313253,CON1,113.400,4800047494,KG,10/8/2022,H
1111089,CON1,"1,142.400",4500100491,KG,10/8/2022,S
1111089,CON1,816.000,4500100491,KG,10/8/2022,S
1111089,CON1,"1,088.000",4500100491,KG,10/8/2022,S
1111089,CON1,"10,880.000",4500100491,KG,10/8/2022,S
1111089,CON1,340.000,4500100491,KG,10/8/2022,S
1111089,CON1,"3,264.000",4500100491,KG,10/8/2022,S
1111089,CON1,965.600,4500100491,KG,10/8/2022,S
1111089,CON1,"5,440.000",4800047398,KG,10/11/2022,H
1111089,CON1,"9,792.000",4800047398,KG,10/11/2022,H
1111003,CON1,"22,500.000",4800047879,KG,10/11/2022,H
1111003,CON1,"1,500.000",4800047879,KG,10/11/2022,H
1010027,CON1,"17,965.200",4800047849,KG,10/11/2022,H
1010003,CON1,"9,797.760",4500095765,KG,10/11/2022,S
1010003,CON1,"5,443.200",4500095765,KG,10/11/2022,S
1010003,CON1,"2,177.280",4500095765,KG,10/11/2022,S
1010003,CON1,"1,088.640",4500095765,KG,10/11/2022,S
1010003,CON1,"9,797.760",4500095766,KG,10/11/2022,S
1010033,CON1,"5,443.200",4800047714,KG,10/12/2022,H
1010033,CON1,"14,152.320",4800047563,KG,10/12/2022,H
1313096,CON1,"1,814.400",4800047490,KG,10/12/2022,H
1313253,CON1,"9,072.000",4800047490,KG,10/12/2022,H
1313254,CON1,"4,536.000",4800047490,KG,10/12/2022,H
