Material,Plant,Quantity,UnitofMeasure,EntryDate,DebitCredit
'1010003',BAR1,3265.92,KG,2024-03-27,S
'1010003',BAR1,6531.84,KG,2024-03-27,S
'1010003',BAR1,8709.12,KG,2024-03-27,S
'1010003',BAR1,2177.28,KG,2024-03-27,S
'1010003',BAR1,13063.68,KG,2024-03-27,S
'1010003',BAR1,1088.64,KG,2024-03-27,S
'1010003',BAR1,1088.64,KG,2024-03-27,S
'1010003',BAR1,6531.84,KG,2024-03-27,S
'1010003',BAR1,5443.2,KG,2024-03-27,S
'1010003',BAR1,4354.56,KG,2024-03-27,S
'1010003',BAR1,3265.92,KG,2024-03-27,S
'1010003',BAR1,1088.64,KG,2024-03-28,H
'1010003',BAR1,544.32,KG,2024-03-28,H
'1010003',BAR1,1088.64,KG,2024-03-28,S
'1010003',BAR1,3265.92,KG,2024-03-28,S
'1010003',BAR1,4354.56,KG,2024-03-28,S
'1010003',BAR1,5443.2,KG,2024-03-28,S
'1010003',BAR1,2177.28,KG,2024-03-28,S
'1010003',BAR1,1088.64,KG,2024-03-28,S
'1010003',BAR1,5443.2,KG,2024-03-28,S
'1010003',BAR1,11975.04,KG,2024-03-28,S
'1010003',BAR1,18506.88,KG,2024-03-29,H
'1010003',BAR1,18506.88,KG,2024-03-30,H
'1010003',BAR1,18506.88,KG,2024-03-30,H
'1010003',BAR1,15240.96,KG,2024-04-01,H
'1010003',BAR1,3265.92,KG,2024-04-01,H
'1010003',BAR1,1088.64,KG,2024-04-02,H
'1010003',BAR1,544.32,KG,2024-04-02,H
'1010003',BAR1,2177.28,KG,2024-04-02,H
'1010003',BAR1,4354.56,KG,2024-04-02,H
'1010003',BAR1,11975.04,KG,2024-04-02,H
'1010003',BAR1,8709.12,KG,2024-04-02,S
'1010003',BAR1,10886.4,KG,2024-04-02,S
'1010003',BAR1,1088.64,KG,2024-04-02,S
'1010003',BAR1,8709.12,KG,2024-04-02,S
'1010003',BAR1,3265.92,KG,2024-04-02,S
'1010003',BAR1,1088.64,KG,2024-04-02,S
'1010003',BAR1,2177.28,KG,2024-04-02,S
'1010003',BAR1,1088.64,KG,2024-04-02,H
'1010003',BAR1,1088.64,KG,2024-04-02,H
'1010003',BAR1,6531.84,KG,2024-04-02,S
'1010003',BAR1,8709.12,KG,2024-04-02,S
'1010003',BAR1,3265.92,KG,2024-04-02,S
'1010003',BAR1,1088.64,KG,2024-04-02,S
'1010003',BAR1,7620.48,KG,2024-04-03,S
'1010003',BAR1,3265.92,KG,2024-04-03,S
'1010003',BAR1,1088.64,KG,2024-04-03,S
'1010003',BAR1,8709.12,KG,2024-04-03,S
'1010003',BAR1,5443.2,KG,2024-04-03,S
'1010003',BAR1,2177.28,KG,2024-04-03,S
'1010003',BAR1,1088.64,KG,2024-04-03,S
'1010003',BAR1,7620.48,KG,2024-04-03,S
'1010003',BAR1,4354.56,KG,2024-04-03,S
'1010003',BAR1,1088.64,KG,2024-04-03,S
'1010003',BAR1,5443.2,KG,2024-04-03,S
'1010003',BAR1,1088.64,KG,2024-04-05,H
'1010003',BAR1,6531.84,KG,2024-04-05,S
'1010003',BAR1,9797.76,KG,2024-04-05,S
'1010003',BAR1,1088.64,KG,2024-04-05,S
'1010003',BAR1,5443.2,KG,2024-04-06,H
'1010003',BAR1,2177.28,KG,2024-04-06,H
'1010003',BAR1,7620.48,KG,2024-04-06,H
'1010003',BAR1,3265.92,KG,2024-04-06,H
'1010004',BAR1,5670.0,KG,2022-05-24,H
'1010004',BAR1,11340.0,KG,2022-05-24,H
'1010004',BAR1,11340.0,KG,2022-05-26,S
'1010004',BAR1,11340.0,KG,2022-06-02,S
'1010004',BAR1,8505.0,KG,2022-06-08,H
'1010004',BAR1,11340.0,KG,2022-06-08,S
'1010004',BAR1,11340.0,KG,2022-06-09,S
'1010004',BAR1,2835.0,KG,2022-06-13,H
'1010004',BAR1,4725.0,KG,2022-06-13,H
'1010004',BAR1,3739.5,KG,2022-06-13,H
'1010004',BAR1,11340.0,KG,2022-06-17,S
'1010004',BAR1,11340.0,KG,2022-06-21,H
'1010004',BAR1,5670.0,KG,2022-06-21,H
'1010004',BAR1,14175.0,KG,2022-06-23,S
'1010004',BAR1,8505.0,KG,2022-06-23,S
'1010004',BAR1,11340.0,KG,2022-06-29,S
'1010004',BAR1,7560.0,KG,2022-07-05,H
'1010004',BAR1,9450.0,KG,2022-07-05,H
'1010004',BAR1,3780.0,KG,2022-07-12,H
'1010004',BAR1,1890.0,KG,2022-07-12,H
'1010004',BAR1,11340.0,KG,2022-07-12,H
'1010004',BAR1,6615.0,KG,2022-07-13,H
'1010004',BAR1,2835.0,KG,2022-07-13,H
'1010004',BAR1,4725.0,KG,2022-07-13,H
'1010004',BAR1,17010.0,KG,2022-07-18,H
'1010004',BAR1,8505.0,KG,2022-07-27,H
'1010004',BAR1,4725.0,KG,2022-07-27,H
'1010004',BAR1,3780.0,KG,2022-07-27,H
'1010004',BAR1,702.0,KG,2022-08-03,H
'1010004',BAR1,243.0,KG,2022-08-03,H
'1010004',BAR1,13230.0,KG,2022-08-03,H
'1010004',BAR1,1890.0,KG,2022-08-03,H
'1010004',BAR1,945.0,KG,2022-08-03,H
'1010004',BAR1,9450.0,KG,2022-08-26,H
'1010004',BAR1,7560.0,KG,2022-08-26,H
'1010004',BAR1,1647.0,KG,2022-09-26,H
'1010004',BAR1,1890.0,KG,2022-09-26,H
'1010004',BAR1,6858.0,KG,2022-09-26,H
'1010004',BAR1,6615.0,KG,2022-09-26,H
'1010004',BAR1,11340.0,KG,2022-09-26,S
'1010004',BAR1,3780.0,KG,2022-09-30,H
'1010004',BAR1,8505.0,KG,2022-09-30,H
'1010004',BAR1,4725.0,KG,2022-09-30,H
'1010004',BAR1,8505.0,KG,2022-10-19,S
'1010004',BAR1,8505.0,KG,2022-10-19,H
'1010004',BAR1,8505.0,KG,2022-10-19,S
'1010004',BAR1,8505.0,KG,2022-10-20,S
'1010004',BAR1,8505.0,KG,2022-10-20,H
'1010004',BAR1,2835.0,KG,2022-10-20,S
'1010004',BAR1,8505.0,KG,2022-10-20,S
'1010004',BAR1,11340.0,KG,2022-10-20,S
'1010004',BAR1,8505.0,KG,2022-10-25,H
'1010004',BAR1,4725.0,KG,2022-10-25,H
'1010004',BAR1,3780.0,KG,2022-10-25,H
'1010004',BAR1,945.0,KG,2022-10-27,S
'1010004',BAR1,21735.0,KG,2022-10-27,S
'1010004',BAR1,7560.0,KG,2022-11-02,H
'1010004',BAR1,2835.0,KG,2022-11-02,H
'1010004',BAR1,4725.0,KG,2022-11-02,H
'1010004',BAR1,1890.0,KG,2022-11-02,H
'1010004',BAR1,931.5,KG,2022-11-03,S
'1010004',BAR1,10395.0,KG,2022-11-03,S
'1010004',BAR1,11340.0,KG,2022-11-03,S
'1010004',BAR1,13.5,KG,2022-11-03,S
'1010004',BAR1,8505.0,KG,2022-11-07,H
'1010004',BAR1,4725.0,KG,2022-11-10,H
'1010004',BAR1,3780.0,KG,2022-11-10,H
'1010004',BAR1,8505.0,KG,2022-11-10,H
'1010004',BAR1,11340.0,KG,2022-11-18,S
'1010004',BAR1,5670.0,KG,2022-11-22,H
'1010004',BAR1,2835.0,KG,2022-11-22,H
'1010004',BAR1,1890.0,KG,2022-11-22,H
'1010004',BAR1,945.0,KG,2022-11-22,H
'1010004',BAR1,3780.0,KG,2022-11-22,H
'1010004',BAR1,5670.0,KG,2022-11-28,H
'1010004',BAR1,1890.0,KG,2022-11-28,H
'1010004',BAR1,945.0,KG,2022-11-28,H
'1010004',BAR1,4725.0,KG,2022-11-28,H
'1010004',BAR1,11340.0,KG,2022-11-30,S
'1010004',BAR1,51030.0,KG,2022-12-05,H
'1010004',BAR1,11340.0,KG,2022-12-05,S
'1010004',BAR1,7560.0,KG,2022-12-06,H
'1010004',BAR1,9450.0,KG,2022-12-06,H
'1010004',BAR1,10395.0,KG,2022-12-08,H
'1010004',BAR1,945.0,KG,2022-12-08,H
'1010004',BAR1,945.0,KG,2022-12-12,H
'1010004',BAR1,3780.0,KG,2022-12-13,H
'1010004',BAR1,1890.0,KG,2022-12-13,H
'1010004',BAR1,11340.0,KG,2022-12-16,S
'1010004',BAR1,11340.0,KG,2022-12-17,S
'1010004',BAR1,945.0,KG,2022-12-20,H
'1010004',BAR1,9450.0,KG,2022-12-20,H
'1010004',BAR1,13.5,KG,2022-12-20,H
'1010004',BAR1,931.5,KG,2022-12-20,H
'1010004',BAR1,5670.0,KG,2023-01-04,H
'1010004',BAR1,1890.0,KG,2023-01-04,H
'1010004',BAR1,4725.0,KG,2023-01-04,H
'1010004',BAR1,931.5,KG,2023-01-05,S
'1010004',BAR1,1890.0,KG,2023-01-05,S
'1010004',BAR1,11340.0,KG,2023-01-05,S
'1010004',BAR1,8505.0,KG,2023-01-05,S
'1010004',BAR1,8505.0,KG,2023-01-09,H
'1010004',BAR1,6615.0,KG,2023-01-09,H
'1010004',BAR1,11340.0,KG,2023-01-09,S
'1010004',BAR1,11340.0,KG,2023-01-13,S
'1010004',BAR1,4725.0,KG,2023-01-16,H
'1010004',BAR1,5670.0,KG,2023-01-16,H
'1010004',BAR1,2835.0,KG,2023-01-16,H
'1010004',BAR1,10395.0,KG,2023-01-19,S
'1010004',BAR1,12285.0,KG,2023-01-19,S
'1010004',BAR1,3780.0,KG,2023-01-23,H
'1010004',BAR1,13230.0,KG,2023-01-23,H
'1010004',BAR1,4860.0,KG,2023-01-30,H
'1010004',BAR1,5670.0,KG,2023-01-30,H
'1010004',BAR1,810.0,KG,2023-01-30,H
'1010004',BAR1,945.0,KG,2023-01-30,H
'1010004',BAR1,11340.0,KG,2023-01-30,S
'1010004',BAR1,13122.0,KG,2023-02-02,H
'1010004',BAR1,13230.0,KG,2023-02-02,H
'1010004',BAR1,9450.0,KG,2023-02-09,H
'1010004',BAR1,2835.0,KG,2023-02-09,H
'1010004',BAR1,2835.0,KG,2023-02-13,H
'1010004',BAR1,3780.0,KG,2023-02-13,H
'1010004',BAR1,6615.0,KG,2023-02-13,H
'1010004',BAR1,13122.0,KG,2023-02-15,S
'1010004',BAR1,972.0,KG,2023-02-15,H
'1010004',BAR1,11340.0,KG,2023-02-16,S
'1010004',BAR1,1890.0,KG,2023-02-17,H
'1010004',BAR1,5670.0,KG,2023-02-17,H
'1010004',BAR1,4725.0,KG,2023-02-17,H
'1010004',BAR1,11340.0,KG,2023-02-21,H
'1010004',BAR1,3780.0,KG,2023-02-21,H
'1010004',BAR1,7560.0,KG,2023-02-27,H
'1010004',BAR1,5670.0,KG,2023-02-27,H
'1010004',BAR1,11340.0,KG,2023-02-27,S
'1010004',BAR1,11340.0,KG,2023-03-06,S
'1010004',BAR1,7560.0,KG,2023-03-08,H
'1010004',BAR1,8505.0,KG,2023-03-13,H
'1010004',BAR1,2835.0,KG,2023-03-13,H
'1010004',BAR1,945.0,KG,2023-03-13,H
'1010004',BAR1,11340.0,KG,2023-03-18,S
'1010004',BAR1,2835.0,KG,2023-03-23,H
'1010004',BAR1,7560.0,KG,2023-03-23,H
'1010004',BAR1,3780.0,KG,2023-03-23,H
'1010004',BAR1,11340.0,KG,2023-03-27,S
'1010004',BAR1,11340.0,KG,2023-03-28,H
'1010004',BAR1,5670.0,KG,2023-03-28,H
'1010004',BAR1,10395.0,KG,2023-03-31,H
'1010004',BAR1,6615.0,KG,2023-03-31,H
'1010004',BAR1,11340.0,KG,2023-03-31,S
'1010004',BAR1,5670.0,KG,2023-04-07,S
'1010004',BAR1,11340.0,KG,2023-04-07,S
'1010004',BAR1,5670.0,KG,2023-04-11,H
'1010004',BAR1,11340.0,KG,2023-04-11,H
'1010004',BAR1,11340.0,KG,2023-04-15,S
'1010004',BAR1,5670.0,KG,2023-04-18,H
'1010004',BAR1,11340.0,KG,2023-04-21,S
'1010004',BAR1,9450.0,KG,2023-04-25,H
'1010004',BAR1,7560.0,KG,2023-04-25,H
'1010004',BAR1,11340.0,KG,2023-04-29,S
'1010004',BAR1,5670.0,KG,2023-05-01,H
'1010004',BAR1,8505.0,KG,2023-05-08,H
'1010004',BAR1,6615.0,KG,2023-05-10,H
'1010004',BAR1,4725.0,KG,2023-05-10,H
'1010004',BAR1,2835.0,KG,2023-05-10,H
'1010004',BAR1,20790.0,KG,2023-05-17,S
'1010004',BAR1,11340.0,KG,2023-05-17,S
'1010004',BAR1,4725.0,KG,2023-05-18,H
'1010004',BAR1,6615.0,KG,2023-05-18,H
'1010004',BAR1,945.0,KG,2023-05-18,H
'1010004',BAR1,10395.0,KG,2023-05-29,H
'1010004',BAR1,6615.0,KG,2023-05-29,H
'1010004',BAR1,9450.0,KG,2023-05-29,H
'1010004',BAR1,11340.0,KG,2023-05-29,S
'1010004',BAR1,11340.0,KG,2023-05-31,S
'1010004',BAR1,11340.0,KG,2023-06-06,H
'1010004',BAR1,5670.0,KG,2023-06-06,H
'1010004',BAR1,6615.0,KG,2023-06-12,H
'1010004',BAR1,10395.0,KG,2023-06-12,H
'1010004',BAR1,9450.0,KG,2023-06-13,S
'1010004',BAR1,1890.0,KG,2023-06-13,S
'1010004',BAR1,11340.0,KG,2023-06-13,S
'1010004',BAR1,4725.0,KG,2023-06-26,H
'1010004',BAR1,945.0,KG,2023-06-26,H
'1010004',BAR1,5670.0,KG,2023-06-26,H
'1010004',BAR1,3780.0,KG,2023-06-26,H
'1010004',BAR1,1890.0,KG,2023-06-26,H
'1010004',BAR1,11340.0,KG,2023-06-29,S
'1010004',BAR1,22680.0,KG,2023-06-30,S
'1010004',BAR1,7560.0,KG,2023-07-11,H
'1010004',BAR1,9450.0,KG,2023-07-11,H
'1010004',BAR1,8505.0,KG,2023-07-21,H
'1010004',BAR1,2835.0,KG,2023-07-21,H
'1010004',BAR1,5670.0,KG,2023-07-21,H
'1010004',BAR1,1620.0,KG,2023-07-31,S
'1010004',BAR1,9450.0,KG,2023-07-31,S
'1010004',BAR1,11340.0,KG,2023-07-31,S
'1010004',BAR1,1620.0,KG,2023-08-03,H
'1010004',BAR1,2835.0,KG,2023-08-04,H
'1010004',BAR1,8505.0,KG,2023-08-04,H
'1010004',BAR1,945.0,KG,2023-08-04,H
'1010004',BAR1,13230.0,KG,2023-08-10,H
'1010004',BAR1,11340.0,KG,2023-08-10,S
'1010004',BAR1,945.0,KG,2023-08-18,H
'1010004',BAR1,2835.0,KG,2023-08-18,H
'1010004',BAR1,9450.0,KG,2023-08-18,H
'1010004',BAR1,9450.0,KG,2023-08-23,H
'1010004',BAR1,6615.0,KG,2023-08-23,H
'1010004',BAR1,11340.0,KG,2023-08-24,S
'1010004',BAR1,3780.0,KG,2023-08-30,H
'1010004',BAR1,7560.0,KG,2023-08-30,H
'1010004',BAR1,5670.0,KG,2023-08-30,H
'1010004',BAR1,4725.0,KG,2023-09-07,H
'1010004',BAR1,11340.0,KG,2023-09-07,H
'1010004',BAR1,945.0,KG,2023-09-07,H
'1010004',BAR1,11340.0,KG,2023-09-14,S
'1010004',BAR1,4725.0,KG,2023-09-15,H
'1010004',BAR1,1890.0,KG,2023-09-15,H
'1010004',BAR1,796.5,KG,2023-09-21,H
'1010004',BAR1,7695.0,KG,2023-09-21,H
'1010004',BAR1,4738.5,KG,2023-09-21,H
'1010004',BAR1,10395.0,KG,2023-09-29,H
'1010004',BAR1,11340.0,KG,2023-09-29,H
'1010004',BAR1,11340.0,KG,2023-09-29,S
'1010004',BAR1,2835.0,KG,2023-10-04,H
'1010004',BAR1,6615.0,KG,2023-10-04,H
'1010004',BAR1,3780.0,KG,2023-10-04,H
'1010004',BAR1,9450.0,KG,2023-10-17,S
'1010004',BAR1,13230.0,KG,2023-10-17,S
'1010004',BAR1,945.0,KG,2023-10-20,H
'1010004',BAR1,11340.0,KG,2023-10-20,H
'1010004',BAR1,6615.0,KG,2023-10-20,H
'1010004',BAR1,1890.0,KG,2023-10-20,H
'1010004',BAR1,11340.0,KG,2023-11-01,H
'1010004',BAR1,2835.0,KG,2023-11-01,H
'1010004',BAR1,945.0,KG,2023-11-01,H
'1010004',BAR1,11340.0,KG,2023-11-01,S
'1010004',BAR1,10395.0,KG,2023-11-09,H
'1010004',BAR1,11340.0,KG,2023-11-09,H
'1010004',BAR1,11340.0,KG,2023-11-15,S
'1010004',BAR1,8505.0,KG,2023-11-17,H
'1010004',BAR1,4725.0,KG,2023-11-17,H
'1010004',BAR1,8505.0,KG,2023-11-27,H
'1010004',BAR1,10395.0,KG,2023-11-27,H
'1010004',BAR1,11340.0,KG,2023-11-30,S
'1010004',BAR1,2835.0,KG,2023-12-05,H
'1010004',BAR1,945.0,KG,2023-12-05,H
'1010004',BAR1,3780.0,KG,2023-12-05,H
'1010004',BAR1,21735.0,KG,2023-12-09,H
'1010004',BAR1,11340.0,KG,2023-12-11,S
'1010004',BAR1,5670.0,KG,2023-12-16,S
'1010004',BAR1,11340.0,KG,2023-12-16,S
'1010004',BAR1,945.0,KG,2023-12-21,H
'1010004',BAR1,9450.0,KG,2023-12-21,H
'1010004',BAR1,11340.0,KG,2023-12-21,H
'1010004',BAR1,11340.0,KG,2023-12-21,S
'1010004',BAR1,3820.5,KG,2024-01-03,H
'1010004',BAR1,945.0,KG,2024-01-03,H
'1010004',BAR1,1890.0,KG,2024-01-03,H
'1010004',BAR1,11340.0,KG,2024-01-08,H
'1010004',BAR1,22680.0,KG,2024-01-08,H
'1010004',BAR1,1215.0,KG,2024-01-16,S
'1010004',BAR1,4320.0,KG,2024-01-16,S
'1010004',BAR1,18225.0,KG,2024-01-16,S
'1010004',BAR1,9544.5,KG,2024-01-19,H
'1010004',BAR1,1836.0,KG,2024-01-19,H
'1010004',BAR1,8505.0,KG,2024-01-19,H
'1010004',BAR1,1890.0,KG,2024-01-19,H
'1010004',BAR1,904.5,KG,2024-01-19,H
'1010004',BAR1,5670.0,KG,2024-01-22,H
'1010004',BAR1,40.5,KG,2024-01-24,H
'1010004',BAR1,5670.0,KG,2024-01-26,H
'1010004',BAR1,11340.0,KG,2024-02-01,S
'1010004',BAR1,1782.0,KG,2024-02-05,H
'1010004',BAR1,11340.0,KG,2024-02-05,H
'1010004',BAR1,1998.0,KG,2024-02-05,H
'1010004',BAR1,11340.0,KG,2024-02-09,S
'1010004',BAR1,8640.0,KG,2024-02-13,H
'1010004',BAR1,6480.0,KG,2024-02-13,H
'1010004',BAR1,2700.0,KG,2024-02-21,H
'1010004',BAR1,4860.0,KG,2024-02-21,H
'1010004',BAR1,4725.0,KG,2024-02-21,H
'1010004',BAR1,1620.0,KG,2024-02-27,H
'1010004',BAR1,810.0,KG,2024-02-27,H
'1010004',BAR1,2430.0,KG,2024-02-27,H
'1010004',BAR1,6615.0,KG,2024-02-28,S
'1010004',BAR1,14175.0,KG,2024-02-28,S
'1010004',BAR1,11340.0,KG,2024-03-01,S
'1010004',BAR1,10530.0,KG,2024-03-01,S
'1010004',BAR1,810.0,KG,2024-03-01,S
'1010004',BAR1,13.5,KG,2024-03-04,S
'1010004',BAR1,2970.0,KG,2024-03-04,S
'1010004',BAR1,2430.0,KG,2024-03-05,H
'1010004',BAR1,9720.0,KG,2024-03-05,H
'1010004',BAR1,796.5,KG,2024-03-05,H
'1010004',BAR1,256.5,KG,2024-03-05,H
'1010004',BAR1,526.5,KG,2024-03-05,H
'1010004',BAR1,432.0,KG,2024-03-05,H
'1010004',BAR1,11340.0,KG,2024-03-11,S
'1010004',BAR1,270.0,KG,2024-03-12,H
'1010004',BAR1,7290.0,KG,2024-03-12,H
'1010004',BAR1,11340.0,KG,2024-03-12,H
'1010004',BAR1,13.5,KG,2024-03-12,H
'1010004',BAR1,3240.0,KG,2024-03-19,H
'1010004',BAR1,810.0,KG,2024-03-19,H
'1010004',BAR1,1620.0,KG,2024-03-19,H
'1010004',BAR1,10395.0,KG,2024-03-20,H
'1010004',BAR1,22680.0,KG,2024-03-22,S
'1010004',BAR1,4320.0,KG,2024-03-22,S
'1010004',BAR1,6480.0,KG,2024-03-22,S
'1010004',BAR1,11880.0,KG,2024-03-22,S
'1010004',BAR1,4995.0,KG,2024-03-25,H
'1010004',BAR1,1620.0,KG,2024-03-25,H
'1010004',BAR1,540.0,KG,2024-03-28,H
'1010004',BAR1,3240.0,KG,2024-03-28,H
'1010004',BAR1,4320.0,KG,2024-04-01,H
'1010004',BAR1,12690.0,KG,2024-04-01,H
'1010005',BAR1,6530.4,KG,2024-01-10,S
'1010005',BAR1,9795.6,KG,2024-01-10,S
'1010005',BAR1,8979.3,KG,2024-01-15,H
'1010005',BAR1,90.7,KG,2024-01-15,H
'1010005',BAR1,16326.0,KG,2024-01-18,S
'1010005',BAR1,6530.4,KG,2024-01-22,H
'1010005',BAR1,725.6,KG,2024-01-22,H
'1010005',BAR1,3628.0,KG,2024-02-02,H
'1010005',BAR1,16326.0,KG,2024-02-02,S
'1010005',BAR1,8979.3,KG,2024-02-05,H
'1010005',BAR1,6349.0,KG,2024-02-05,H
'1010005',BAR1,16326.0,KG,2024-02-09,S
'1010005',BAR1,9070.0,KG,2024-02-21,H
'1010005',BAR1,6349.0,KG,2024-02-21,H
'1010005',BAR1,816.3,KG,2024-02-22,S
'1010005',BAR1,15509.7,KG,2024-02-22,S
'1010005',BAR1,6349.0,KG,2024-02-27,H
'1010005',BAR1,16326.0,KG,2024-02-29,S
'1010005',BAR1,3628.0,KG,2024-03-05,H
'1010005',BAR1,90.7,KG,2024-03-11,H
'1010005',BAR1,8979.3,KG,2024-03-11,H
'1010005',BAR1,1814.0,KG,2024-03-12,H
'1010005',BAR1,4897.8,KG,2024-03-14,S
'1010005',BAR1,11428.2,KG,2024-03-14,S
'1010005',BAR1,3628.0,KG,2024-03-19,H
'1010005',BAR1,3628.0,KG,2024-03-20,H
'1010005',BAR1,3628.0,KG,2024-03-25,H
'1010005',BAR1,3628.0,KG,2024-04-01,H
'1010005',BAR1,9070.0,KG,2024-04-04,H
'1010005',BAR1,8163.0,KG,2024-04-04,S
'1010005',BAR1,571.41,KG,2024-04-04,S
'1010005',BAR1,816.3,KG,2024-04-04,S
'1010005',BAR1,136.05,KG,2024-04-04,S
'1010005',BAR1,380.94,KG,2024-04-04,S
'1010005',BAR1,181.4,KG,2024-04-04,S
'1010005',BAR1,90.7,KG,2024-04-04,S
'1010005',BAR1,299.31,KG,2024-04-04,S
'1010005',BAR1,544.2,KG,2024-04-04,S
'1010005',BAR1,136.05,KG,2024-04-05,S
'1010005',BAR1,299.31,KG,2024-04-05,S
'1010005',BAR1,544.2,KG,2024-04-05,S
'1010005',BAR1,90.7,KG,2024-04-05,S
'1010005',BAR1,8163.0,KG,2024-04-05,S
'1010005',BAR1,2086.1,KG,2024-04-05,S
'1010005',BAR1,5442.0,KG,2024-04-05,S
'1010005',BAR1,108.84,KG,2024-04-05,S
'1010005',BAR1,1088.4,KG,2024-04-05,S
'1010006',BAR1,399.08,KG,2022-09-30,S
'1010006',BAR1,13605.0,KG,2022-09-30,S
'1010006',BAR1,9977.0,KG,2022-09-30,S
'1010006',BAR1,4535.0,KG,2022-09-30,S
'1010006',BAR1,1163.28,KG,2023-02-02,S
'1010006',BAR1,907.0,KG,2023-05-01,H
'1010006',BAR1,907.0,KG,2023-05-05,H
'1010006',BAR1,2721.0,KG,2023-06-19,H
'1010006',BAR1,3628.0,KG,2023-06-22,H
'1010006',BAR1,5442.0,KG,2023-07-25,H
'1010006',BAR1,5442.0,KG,2023-08-25,H
'1010006',BAR1,2721.0,KG,2023-08-25,H
'1010006',BAR1,907.0,KG,2023-09-11,H
'1010006',BAR1,1814.0,KG,2023-09-11,H
'1010006',BAR1,907.0,KG,2023-09-19,H
'1010006',BAR1,907.0,KG,2023-10-03,H
'1010006',BAR1,907.0,KG,2023-10-03,S
'1010006',BAR1,907.0,KG,2023-10-04,H
'1010006',BAR1,1306.08,KG,2023-10-31,H
'1010006',BAR1,2411.3,KG,2023-11-08,S
'1010006',BAR1,2376.34,KG,2023-11-09,H
'1010009',BAR1,285.81,KG,2024-02-23,S
'1010009',BAR1,530.79,KG,2024-02-23,S
'1010009',BAR1,9799.2,KG,2024-02-23,S
'1010009',BAR1,7349.4,KG,2024-02-23,S
'1010009',BAR1,9799.2,KG,2024-03-15,H
'1010009',BAR1,4083.0,KG,2024-03-15,H
'1010010',BAR1,11432.4,KG,2022-05-25,S
'1010010',BAR1,8982.6,KG,2022-05-27,H
'1010010',BAR1,7621.6,KG,2022-05-27,H
'1010010',BAR1,22864.8,KG,2022-06-14,S
'1010010',BAR1,952.7,KG,2022-06-14,S
'1010010',BAR1,21912.1,KG,2022-06-14,S
'1010010',BAR1,3810.8,KG,2022-06-29,H
'1010010',BAR1,7621.6,KG,2022-06-29,H
'1010010',BAR1,952.7,KG,2022-07-13,H
'1010010',BAR1,2858.1,KG,2022-07-14,H
'1010010',BAR1,7621.6,KG,2022-07-14,H
'1010010',BAR1,9527.0,KG,2022-07-28,H
'1010010',BAR1,190.54,KG,2022-08-09,H
'1010010',BAR1,544.4,KG,2022-08-15,H
'1010010',BAR1,2858.1,KG,2022-08-15,H
'1010010',BAR1,4763.5,KG,2022-08-15,H
'1010010',BAR1,12385.1,KG,2022-09-07,H
'1010010',BAR1,9527.0,KG,2022-09-28,H
'1010010',BAR1,408.3,KG,2022-10-14,H
'1010010',BAR1,952.7,KG,2022-10-14,H
'1010010',BAR1,12385.1,KG,2022-10-14,H
'1010010',BAR1,1905.4,KG,2022-11-04,H
'1010010',BAR1,5716.2,KG,2022-11-04,H
'1010010',BAR1,939.09,KG,2022-11-04,H
'1010010',BAR1,13337.8,KG,2022-11-24,H
'1010010',BAR1,6668.9,KG,2022-12-07,H
'1010010',BAR1,22864.8,KG,2022-12-14,S
'1010010',BAR1,952.7,KG,2023-01-04,H
'1010010',BAR1,10479.7,KG,2023-01-04,H
'1010010',BAR1,5716.2,KG,2023-01-27,H
'1010010',BAR1,33834.46,KG,2023-02-02,H
'1010010',BAR1,22864.8,KG,2023-02-02,S
'1010010',BAR1,14290.5,KG,2023-02-09,H
'1010010',BAR1,33834.46,KG,2023-02-15,S
'1010010',BAR1,2486.0,KG,2023-02-15,H
'1010010',BAR1,5716.2,KG,2023-02-16,H
'1010010',BAR1,8574.3,KG,2023-02-16,H
'1010010',BAR1,762.16,KG,2023-03-23,H
'1010010',BAR1,3810.8,KG,2023-03-23,H
'1010010',BAR1,9527.0,KG,2023-03-29,H
'1010010',BAR1,6124.5,KG,2023-04-04,H
'1010010',BAR1,2449.8,KG,2023-04-20,H
'1010010',BAR1,7349.4,KG,2023-04-20,H
'1010010',BAR1,4083.0,KG,2023-04-20,H
'1010010',BAR1,952.7,KG,2023-04-20,H
'1010010',BAR1,2449.8,KG,2023-04-20,S
'1010010',BAR1,1497.1,KG,2023-04-20,H
'1010010',BAR1,3810.8,KG,2023-04-20,S
'1010010',BAR1,18101.3,KG,2023-04-20,S
'1010010',BAR1,952.7,KG,2023-04-20,S
'1010010',BAR1,14698.8,KG,2023-05-04,H
'1010010',BAR1,4763.5,KG,2023-05-17,H
'1010010',BAR1,816.6,KG,2023-05-17,H
'1010010',BAR1,11432.4,KG,2023-06-01,H
'1010010',BAR1,5716.2,KG,2023-06-14,H
'1010010',BAR1,3810.8,KG,2023-06-14,H
'1010010',BAR1,22864.8,KG,2023-06-21,S
'1010010',BAR1,9527.0,KG,2023-06-27,H
'1010010',BAR1,6668.9,KG,2023-07-04,S
'1010010',BAR1,925.48,KG,2023-07-04,S
'1010010',BAR1,5716.2,KG,2023-07-04,S
'1010010',BAR1,27.22,KG,2023-07-04,S
'1010010',BAR1,16195.9,KG,2023-07-04,S
'1010010',BAR1,394.69,KG,2023-07-04,S
'1010010',BAR1,558.01,KG,2023-07-04,S
'1010010',BAR1,21912.1,KG,2023-07-04,S
